Battery_Health_Score,Reported_Issues,Brake_Condition_Worn Out,Battery_Failure,Tire_Health_Score,engine_stress,Battery_Status_Weak,Need_Maintenance
0.0,0,False,1,-0.52,4497722.24,True,1
0.2,2,False,0,0.02,5827786.38,False,0
0.6,0,False,1,0.52,2703014.7899999996,True,1
-0.2,2,False,1,-0.32,3553851.0,True,1
-0.2,5,True,1,-0.07,2292368.6999999997,True,1
0.8,0,False,0,0.55,2787010.2,False,0
0.9,1,False,0,-0.15,4082670.2699999996,False,0
0.1,2,True,0,0.03,5215448.7,False,1
0.1,0,False,0,0.4,4631126.100000001,False,0
0.2,5,False,1,0.01,2744209.09,True,1
0.8,1,False,0,0.09,5658085.28,False,0
0.1,0,False,0,-0.47,4245308.550000001,False,0
0.5,2,True,0,0.27,4576836.32,False,1
-0.3,2,True,0,0.27,4613824.8,False,1
0.5,0,False,1,-0.23,3375935.1999999997,True,1
0.2,4,False,0,0.38,3955967.7,False,1
0.3,0,True,1,0.15,6273389.92,True,1
0.0,3,False,0,0.01,5196604.54,False,0
-0.3,1,True,0,0.39,3968081.5999999996,False,1
0.6,4,False,0,-0.61,5634994.35,False,1
0.2,1,False,1,0.25,6410382.779999999,True,1
0.1,0,True,0,0.25,6369354.82,False,1
0.6,2,False,1,0.14,5389574.56,True,1
0.2,0,False,0,-0.31,4355486.850000001,False,1
0.5,5,False,1,-0.38,5068751.37,True,1
0.6,3,False,0,-0.64,7442315.76,False,1
-0.3,2,False,1,0.22,3688030.7199999997,True,1
0.6,4,False,1,0.08,5734318.92,True,1
0.5,4,False,0,-0.25,3681519.99,False,1
0.5,1,False,0,-0.1,6211759.6,False,0
0.9,0,False,0,-0.14,3600390.9,False,0
0.3,1,False,0,0.46,4323332.3,False,0
0.2,5,False,0,0.07,6488021.88,False,1
0.4,3,False,1,0.08,4995736.8,True,1
0.3,5,False,0,-0.31,5150706.74,False,1
0.6,2,False,1,-0.52,6481219.220000001,True,1
-0.3,0,False,0,0.64,3839335.1999999997,False,1
0.5,5,True,0,0.37,3987101.6900000004,False,1
0.6,4,False,0,0.25,4589082.72,False,1
0.5,4,False,0,-0.09,3437491.14,False,1
0.2,4,False,0,-0.22,3702275.78,False,1
0.4,5,False,0,0.4,3254536.86,False,1
0.3,1,False,0,0.17,3951794.4800000004,False,1
0.3,5,False,1,-0.4,5092151.24,True,1
0.3,1,False,0,-0.25,3542435.4,False,0
-0.3,2,False,0,-0.6,5859947.6,False,1
0.2,4,False,0,0.37,4045336.7,False,1
0.3,1,True,0,-0.04,5634285.25,False,1
0.4,5,False,0,0.0,8094482.61,False,1
0.1,1,False,1,-0.46,5593773.9,True,1
0.0,3,True,0,0.52,3353163.04,False,1
0.6,5,False,0,0.32,3908807.77,False,1
0.1,1,True,1,-0.26,8304952.260000001,True,1
-0.1,3,True,1,-0.55,5210122.0,True,1
-0.1,5,False,0,0.36,3264605.1900000004,False,1
-0.1,4,False,0,0.67,3113169.48,False,1
-0.1,2,False,1,-0.58,7036587.0,True,1
-0.2,0,False,0,0.48,5379493.5600000005,False,1
0.0,1,True,0,-0.3,3845473.92,False,1
0.4,1,True,0,-0.03,7284527.25,False,1
0.4,0,False,1,-0.01,5923924.59,True,1
0.3,1,False,1,0.05,7234104.15,True,1
-0.1,1,True,0,-0.11,2291402.9000000004,False,1
0.4,3,True,0,-0.17,5574754.3,False,1
0.4,2,False,1,-0.29,4177170.3000000003,True,1
0.0,1,True,0,0.1,5974223.64,False,1
0.5,3,True,0,-0.55,6329468.82,False,1
0.6,4,False,1,0.05,3879139.7,True,1
0.5,0,True,0,-0.05,5271696.359999999,False,1
0.6,0,True,0,0.43,6054348.640000001,False,1
-0.2,4,False,0,-0.38,4523309.94,False,1
0.6,4,False,0,-0.33,4936727.25,False,1
0.4,5,False,1,0.65,4458366.87,True,1
0.8,0,False,0,-0.11,6355644.84,False,0
0.2,3,True,0,0.12,4966856.96,False,1
0.2,4,False,1,-0.27,3662017.92,True,1
0.7,1,False,0,-0.21,4032194.46,False,0
0.7,2,False,0,-0.19,4134501.0000000005,False,0
0.0,4,True,0,0.3,4392235.54,False,1
0.6,0,False,0,-0.5,4516591.2,False,0
0.4,0,False,0,0.05,4346224.239999999,False,0
0.5,0,False,0,-0.27,8111565.399999999,False,0
0.1,4,True,1,0.05,6778530.72,True,1
0.0,1,True,0,-0.1,6837612.0,False,1
0.4,1,False,1,-0.24,3203059.14,True,1
-0.3,5,True,0,0.8,2176439.1999999997,False,1
-0.3,2,True,1,0.65,2390268.25,True,1
0.2,4,True,0,-0.07,2462265.7,False,1
0.4,3,False,1,-0.11,2318048.76,True,1
0.0,0,True,1,-0.36,5172543.699999999,True,1
-0.3,5,False,0,0.33,6466653.45,False,1
0.1,4,False,1,-0.17,3205893.6,True,1
-0.1,4,False,1,0.21,6260645.1,True,1
0.4,4,False,1,-0.53,4582544.88,True,1
-0.1,3,True,0,-0.1,4629989.32,False,1
0.2,0,True,1,0.27,3512959.2,True,1
0.3,2,False,0,-0.15,3231760.95,False,1
-0.2,0,True,0,-0.26,4049004.7,False,1
-0.3,3,False,0,-0.31,5063971.6,False,1
-0.3,4,False,1,0.14,4919503.68,True,1
0.6,1,False,0,-0.19,3344114.88,False,1
0.5,0,False,0,0.37,4016032.02,False,0
0.3,1,False,1,0.32,5525845.29,True,1
-0.1,4,True,0,-0.02,2591408.0999999996,False,1
0.4,3,True,0,-0.36,4805964.72,False,1
0.4,3,True,1,0.14,5694999.12,True,1
0.5,1,False,0,0.12,4085600.4,False,1
0.6,4,False,1,0.19,4821252.7,True,1
0.0,2,False,0,-0.38,4005804.96,False,0
0.4,2,True,0,-0.14,4627110.56,False,1
-0.2,3,False,1,0.25,4240878.2299999995,True,1
0.2,5,False,1,-0.38,4379717.88,True,1
-0.3,4,False,0,0.0,4960610.96,False,1
0.0,1,False,1,-0.32,4187843.73,True,1
0.3,3,True,0,-0.14,3912921.0,False,1
-0.1,5,True,0,-0.56,6707037.84,False,1
-0.3,4,True,0,-0.18,7895263.0,False,1
0.4,1,False,0,-0.13,2984158.4,False,0
0.0,0,False,0,0.24,3294957.9600000004,False,0
0.0,4,False,1,-0.38,5553569.28,True,1
0.2,5,True,0,-0.3,5669670.24,False,1
0.3,2,False,0,-0.13,3804248.6100000003,False,0
0.3,4,False,1,-0.43,6330423.04,True,1
-0.1,4,False,1,0.22,3427299.88,True,1
0.1,1,False,0,0.48,3586227.7399999998,False,0
0.0,0,False,0,0.57,4473208.08,False,0
0.1,4,False,0,0.16,6086073.24,False,1
0.1,2,False,0,0.12,5215508.7,False,0
0.6,0,False,0,-0.29,6046787.63,False,1
0.6,3,False,0,-0.03,2043389.79,False,0
-0.2,5,True,0,0.17,5294828.5200000005,False,1
0.5,1,False,0,0.34,3150118.46,False,0
0.5,2,True,0,0.2,5083588.93,False,1
-0.2,2,True,1,-0.19,6863697.199999999,True,1
-0.3,3,False,1,-0.06,5470840.489999999,True,1
-0.3,3,False,0,-0.57,7027260.94,False,1
0.2,0,False,0,0.56,2661261.12,False,0
0.6,2,False,0,-0.07,2291524.52,False,0
0.2,5,False,1,-0.23,4340307.34,True,1
0.1,2,True,1,0.15,4566254.100000001,True,1
0.6,2,False,1,0.39,3047085.24,True,1
0.3,1,False,1,0.55,3890458.89,True,1
0.4,0,True,0,0.28,3645180.96,False,1
0.5,0,False,0,-0.57,4966995.48,False,1
0.2,0,False,0,0.46,3875264.8799999994,False,0
-0.1,2,False,0,0.04,6702259.2,False,1
0.1,2,False,0,0.42,2496041.6,False,0
0.4,2,True,1,0.15,5458977.9,True,1
0.1,2,False,0,0.26,6175373.819999999,False,0
0.4,2,False,1,-0.51,6900221.16,True,1
0.0,2,False,0,0.36,3860962.8,False,1
0.1,4,False,1,-0.23,3901103.37,True,1
-0.3,2,True,1,0.36,3193473.5,True,1
0.6,0,False,0,0.47,3172390.4,False,0
-0.1,4,False,0,0.02,6810750.57,False,1
0.4,5,False,0,-0.44,4459158.4799999995,False,1
0.1,3,False,0,-0.17,4035071.8,False,1
-0.1,4,False,0,-0.22,3360645.6799999997,False,1
0.3,1,False,0,-0.32,5426234.399999999,False,0
-0.1,4,False,1,0.07,7083902.16,True,1
-0.3,3,True,0,0.2,5110089.12,False,1
0.7,2,False,0,0.61,3513158.88,False,0
-0.3,5,False,0,-0.56,6247187.54,False,1
-0.2,5,True,0,0.38,3276852.4000000004,False,1
-0.2,1,True,0,0.42,4924043.04,False,1
0.0,2,False,0,-0.28,4177038.0,False,1
0.2,0,False,0,0.43,4624247.89,False,0
0.0,0,True,1,-0.29,4950992.550000001,True,1
-0.1,2,False,1,0.24,4232461.48,True,1
-0.3,2,False,0,-0.36,4421249.140000001,False,1
0.1,2,False,1,-0.43,4355296.75,True,1
0.8,2,False,0,0.69,3252522.99,False,0
0.5,4,False,0,-0.23,3509346.9000000004,False,1
0.3,0,False,1,0.21,5851964.16,True,1
-0.1,5,False,0,-0.07,2112187.42,False,1
0.1,5,True,0,0.45,3666206.25,False,1
0.2,3,False,0,-0.35,4419810.5,False,1
-0.2,5,False,1,-0.06,2632909.0500000003,True,1
0.1,0,False,0,0.44,4317850.53,False,0
-0.1,0,False,1,-0.46,5172492.600000001,True,1
0.0,5,True,0,0.47,5037686.8,False,1
0.7,0,False,0,0.08,6255361.14,False,0
0.5,3,True,0,-0.05,6984343.38,False,1
0.5,5,True,0,-0.51,4712682.590000001,False,1
0.3,5,False,0,0.09,5632352.64,False,1
0.3,2,False,1,-0.43,5115665.28,True,1
0.1,1,False,0,0.09,7578294.0,False,0
0.2,3,False,0,0.28,4470150.0,False,0
0.6,1,False,0,0.1,4799978.82,False,0
0.3,5,False,1,0.52,3380817.44,True,1
0.4,2,False,0,0.3,3747525.3000000003,False,0
-0.3,2,False,0,-0.32,4182237.2899999996,False,1
-0.1,4,False,1,-0.16,3138309.1199999996,True,1
0.0,5,False,1,-0.17,8961273.97,True,1
0.5,3,False,0,-0.1,3789030.9,False,0
0.2,2,False,0,0.34,5562766.52,False,1
0.1,2,False,0,0.34,3560627.45,False,1
-0.3,4,False,0,-0.54,6135928.19,False,1
0.2,0,False,0,0.26,5266893.5,False,0
-0.2,1,False,1,0.46,4396023.239999999,True,1
0.1,4,False,0,-0.31,5004863.600000001,False,1
-0.1,3,True,0,-0.14,3660889.23,False,1
0.0,5,False,0,0.28,5067951.6899999995,False,1
-0.1,0,False,1,-0.42,5698539.68,True,1
0.3,2,True,0,-0.45,5493239.680000001,False,1
0.0,1,False,0,0.24,7611457.25,False,0
0.5,5,False,0,0.21,4110496.0,False,1
0.3,5,False,0,-0.38,5024937.0600000005,False,1
0.9,1,False,0,0.01,3058887.2800000003,False,0
-0.3,3,True,0,0.03,7901702.73,False,1
0.5,3,False,0,0.21,5394902.399999999,False,1
-0.3,2,False,0,-0.24,4023339.84,False,1
0.1,5,False,0,-0.47,5466793.21,False,1
0.5,2,False,1,0.32,3926583.33,True,1
0.3,1,False,1,0.63,3302247.6900000004,True,1
0.1,5,True,0,0.03,5052556.97,False,1
0.1,3,True,1,-0.37,4832488.63,True,1
0.2,0,True,1,-0.02,5883428.62,True,1
0.3,0,True,0,0.51,3332189.9,False,1
0.8,3,False,0,-0.4,5488262.92,False,0
0.4,4,True,0,-0.34,4314964.93,False,1
-0.1,5,False,0,-0.05,3287685.72,False,1
0.8,0,False,0,0.39,4226931.0600000005,False,0
0.4,1,False,0,-0.36,5382963.0,False,0
0.3,4,False,0,-0.27,3601951.88,False,1
0.0,2,False,0,-0.66,7544261.4,False,0
-0.1,2,True,0,0.43,4463699.5200000005,False,1
-0.3,0,True,1,0.46,3500876.46,True,1
0.5,0,False,0,0.44,4347537.5,False,0
0.5,3,False,1,0.46,4382511.9799999995,True,1
0.2,2,False,0,0.38,3372457.2,False,0
-0.2,5,False,0,0.68,2982258.54,False,1
-0.3,4,False,0,0.04,6347704.91,False,1
0.6,5,False,1,-0.1,5956237.03,True,1
0.0,0,True,1,-0.13,2828138.38,True,1
0.2,2,False,1,-0.38,5057916.54,True,1
0.5,3,True,0,0.02,5193072.54,False,1
0.1,4,False,1,-0.23,4741361.46,True,1
0.1,4,True,1,-0.24,5832034.95,True,1
0.2,1,False,1,-0.29,3234432.9,True,1
0.5,5,False,0,0.58,3088611.06,False,1
0.0,3,True,0,0.02,3111148.6799999997,False,1
0.7,1,False,0,0.11,5202276.3,False,0
0.6,4,False,1,-0.53,5438661.58,True,1
0.5,3,False,0,-0.35,3887483.6000000006,False,1
-0.2,4,False,1,-0.02,5079520.95,True,1
0.0,1,False,0,0.61,3204127.8899999997,False,0
0.2,2,True,1,0.04,6667586.45,True,1
-0.3,5,False,1,0.11,4023648.7199999997,True,1
0.2,5,False,0,0.52,4164808.96,False,1
0.7,1,False,0,-0.5,5444064.72,False,0
0.1,3,False,1,-0.02,6386645.0,True,1
0.1,5,True,1,0.42,4882077.760000001,True,1
-0.1,5,False,0,0.78,3630795.6599999997,False,1
0.3,1,False,0,0.32,5515205.399999999,False,0
0.6,3,False,0,0.65,2903927.81,False,1
0.2,1,True,1,-0.23,3103185.5999999996,True,1
0.3,5,False,1,0.47,4164995.1,True,1
-0.3,1,True,1,0.45,3549518.6,True,1
0.1,4,False,1,0.34,3853349.77,True,1
0.5,2,True,0,0.13,4770231.199999999,False,1
0.2,2,True,1,-0.37,5527059.28,True,1
0.0,5,False,0,0.29,4464746.46,False,1
-0.3,5,False,1,-0.25,4186657.64,True,1
0.4,3,False,0,-0.16,6456887.41,False,0
0.2,2,False,1,-0.13,3634810.84,True,1
0.2,5,False,1,-0.57,5934064.06,True,1
0.4,1,False,0,-0.55,6702793.890000001,False,0
0.4,4,False,0,-0.36,5740833.39,False,1
-0.2,5,False,0,-0.14,6791887.44,False,1
0.6,0,True,0,-0.45,4460700.359999999,False,1
0.6,5,False,0,0.34,3219700.33,False,1
0.6,5,False,0,-0.18,3500961.75,False,1
0.1,2,False,0,0.07,6541158.66,False,0
0.3,4,False,0,-0.43,5054803.2,False,1
0.1,2,False,1,0.37,6811844.16,True,1
-0.1,1,False,1,-0.47,5249648.7,True,1
-0.2,4,False,0,0.31,4763823.0,False,1
-0.3,4,True,0,-0.15,3553548.9299999997,False,1
-0.1,5,False,0,0.37,3023926.86,False,1
0.5,3,False,0,0.25,3076369.8000000003,False,1
0.4,2,False,0,-0.65,7321253.5,False,0
0.0,5,False,0,-0.14,4974773.02,False,1
-0.2,4,True,0,0.31,4661620.28,False,1
0.0,1,True,1,-0.31,4815745.89,True,1
0.5,4,False,0,0.27,5137426.5600000005,False,1
-0.2,1,False,1,0.46,3136777.4899999998,True,1
0.3,4,True,0,0.36,2825640.96,False,1
0.0,1,False,0,-0.33,5792875.0,False,0
0.0,5,False,0,-0.16,2645481.8,False,1
0.1,2,True,0,-0.04,2217352.5,False,1
0.0,0,False,0,-0.66,5834092.0,False,0
0.4,5,True,1,-0.58,5626427.61,True,1
0.4,3,False,0,-0.41,4329705.69,False,0
0.5,2,False,0,-0.39,4445450.100000001,False,0
-0.3,5,False,0,-0.37,5476029.800000001,False,1
-0.2,4,True,1,0.05,7147676.7,True,1
0.4,0,False,1,-0.0,4628461.2,True,1
0.4,0,False,0,-0.49,5410977.09,False,1
0.3,4,False,0,-0.09,2497090.96,False,1
0.2,1,False,0,-0.3,3715524.0300000003,False,0
0.5,5,True,0,0.39,3372055.6100000003,False,1
0.6,4,False,0,-0.04,5084928.0,False,1
-0.1,4,False,0,-0.16,4059634.96,False,1
0.1,4,False,1,0.37,6881806.08,True,1
0.1,2,False,0,0.18,5594038.8,False,1
0.5,0,False,1,0.4,3681389.9499999997,True,1
0.5,5,True,0,0.58,2941733.56,False,1
0.6,1,True,0,0.12,4695273.180000001,False,1
0.5,5,True,1,0.22,7621634.16,True,1
0.6,4,False,0,-0.19,4050793.5,False,1
0.0,2,True,0,0.76,3452685.0,False,1
0.2,4,False,1,0.21,4828641.81,True,1
-0.1,4,True,1,0.62,3584330.98,True,1
0.2,5,False,1,0.56,2831456.0,True,1
0.3,2,False,0,0.29,3784250.8000000003,False,0
0.5,5,True,0,0.01,6727568.77,False,1
0.9,0,False,0,0.57,3144060.1999999997,False,0
0.0,4,False,0,-0.06,3223027.7,False,1
0.3,3,False,0,-0.45,5826902.9,False,0
0.3,4,False,0,-0.03,2461687.04,False,1
0.5,1,True,0,0.7,2574017.46,False,1
0.6,5,False,0,-0.14,5751443.86,False,1
0.1,3,False,0,-0.22,4191007.1999999997,False,1
0.0,5,False,0,-0.4,4418037.12,False,1
-0.2,4,False,0,0.12,6024304.67,False,1
-0.1,1,False,0,-0.0,4756475.6,False,1
0.2,0,True,0,0.06,6132700.46,False,1
0.1,4,True,0,-0.44,5251881.9,False,1
0.2,5,False,1,-0.26,4440871.59,True,1
0.1,4,False,1,-0.1,3289010.4000000004,True,1
0.4,0,True,1,0.38,3831289.6,True,1
0.8,0,False,0,0.29,5021415.96,False,0
0.4,3,True,0,0.08,5696302.36,False,1
0.1,0,False,0,-0.06,2691345.2800000003,False,0
0.1,5,False,0,0.3,3572996.9999999995,False,1
0.1,0,True,0,0.58,3829840.6,False,1
0.2,5,False,0,-0.13,2568202.2100000004,False,1
0.3,2,True,0,-0.65,5728732.38,False,1
0.3,4,True,0,-0.03,6709494.0,False,1
0.5,2,False,1,0.4,3627186.7399999998,True,1
0.4,2,False,1,-0.25,3796342.95,True,1
0.2,1,True,1,-0.49,4569883.32,True,1
-0.3,4,False,0,-0.17,6494638.54,False,1
0.2,4,False,1,0.05,5345441.36,True,1
0.1,0,True,0,0.26,5945464.72,False,1
-0.3,5,True,0,-0.19,3317597.79,False,1
0.2,2,False,0,-0.4,3924260.3400000003,False,0
0.5,2,True,0,0.52,3873772.8,False,1
0.3,0,True,0,-0.33,4369463.279999999,False,1
0.2,5,False,0,-0.04,5901480.97,False,1
-0.1,3,True,1,0.13,4541488.56,True,1
0.3,4,True,1,-0.57,6839948.79,True,1
0.3,5,False,0,0.07,6239950.64,False,1
0.1,3,False,1,0.02,4633813.91,True,1
0.4,3,False,1,0.21,4377380.7,True,1
0.4,4,True,0,-0.61,7425047.06,False,1
0.0,5,True,0,-0.08,3839160.38,False,1
0.0,1,False,0,0.63,3255508.65,False,0
-0.1,5,False,0,0.28,3216723.1,False,1
0.6,4,False,0,-0.54,6440574.399999999,False,1
0.5,3,False,0,0.28,6056424.6,False,1
0.3,0,True,0,-0.1,7699145.58,False,1
0.2,3,False,1,-0.12,2712943.1500000004,True,1
-0.3,1,False,1,-0.07,6998095.2,True,1
0.1,4,False,0,0.48,4318883.64,False,1
0.0,2,True,0,-0.43,5931087.04,False,1
-0.3,3,True,0,-0.17,2917542.41,False,1
0.2,4,False,0,-0.12,6575926.68,False,1
0.3,0,False,1,-0.02,6498660.96,True,1
0.4,2,True,0,-0.18,3852584.19,False,1
0.6,1,False,0,-0.11,2420829.24,False,0
-0.1,1,False,0,0.57,3153833.89,False,1
0.3,0,True,1,-0.21,3387074.53,True,1
0.6,3,True,0,0.06,5304787.2,False,1
0.3,2,False,0,0.13,5328530.73,False,1
-0.3,1,True,0,0.16,5471165.34,False,1
0.8,1,False,0,0.26,5934225.0,False,0
0.4,2,True,0,0.05,5536901.87,False,1
0.6,1,False,1,-0.36,3951725.6,True,1
-0.1,1,True,1,0.14,8002387.68,True,1
-0.3,4,False,1,-0.1,5852625.699999999,True,1
-0.1,4,False,0,-0.18,3217989.1,False,1
-0.3,5,False,0,-0.42,5183190.88,False,1
0.6,2,False,1,-0.28,3645634.72,True,1
-0.1,5,False,0,0.2,2736322.7399999998,False,1
0.0,0,False,1,0.46,3968145.12,True,1
0.3,4,True,1,-0.28,3785074.6999999997,True,1
0.1,0,False,0,-0.56,6130563.75,False,0
0.3,5,False,0,-0.36,5688797.399999999,False,1
-0.3,5,True,0,0.69,2737839.7199999997,False,1
0.1,5,False,0,-0.35,4999382.78,False,1
-0.3,0,False,0,0.62,2883523.56,False,1
0.2,1,True,1,-0.51,7048627.800000001,True,1
0.0,1,False,0,-0.08,6087307.42,False,0
0.4,1,False,1,0.32,5434348.92,True,1
0.2,3,True,1,-0.47,5313328.399999999,True,1
0.3,1,True,1,-0.41,5275411.81,True,1
0.5,0,True,0,0.54,4640764.15,False,1
0.2,5,True,0,0.08,6690722.71,False,1
-0.3,5,True,0,0.18,4334440.16,False,1
-0.1,2,True,0,0.49,3296911.88,False,1
-0.3,3,True,1,0.53,3068647.4,True,1
0.1,3,True,0,0.15,5952194.24,False,1
0.3,3,False,0,0.19,5280130.0200000005,False,0
0.1,4,True,0,-0.13,5567395.0,False,1
0.8,1,False,0,0.31,4235550.0,False,0
0.6,1,False,1,-0.01,2333282.3,True,1
0.8,2,False,0,0.29,4457076.72,False,0
-0.2,2,False,1,-0.46,4831306.08,True,1
0.2,5,False,0,0.01,5104101.25,False,1
0.3,0,False,1,0.11,4781208.96,True,1
-0.3,0,True,0,-0.15,4252078.02,False,1
0.6,4,False,1,-0.52,5356018.54,True,1
-0.2,1,False,1,-0.3,3464399.4,True,1
0.6,4,False,1,-0.45,5011810.9799999995,True,1
-0.3,3,False,0,0.45,4497003.0,False,1
0.5,5,False,0,-0.07,2702346.56,False,1
-0.2,0,True,0,0.46,4563500.08,False,1
0.2,4,False,0,-0.09,3012619.77,False,1
-0.3,1,True,1,0.31,5895029.279999999,True,1
-0.3,2,True,0,0.26,6644464.4,False,1
0.4,3,False,0,0.24,3709558.52,False,1
0.7,0,False,0,-0.55,4920385.4,False,0
-0.1,1,False,1,-0.5,6325859.430000001,True,1
-0.3,5,False,1,0.25,4082464.1,True,1
0.6,4,False,0,-0.11,6381043.680000001,False,1
0.4,2,False,1,-0.05,3212056.08,True,1
0.6,3,False,0,-0.22,4077691.02,False,1
-0.3,4,False,0,0.19,4774171.64,False,1
0.5,5,False,0,0.45,4176104.8099999996,False,1
0.5,5,False,0,-0.65,7810274.28,False,1
0.1,1,False,0,0.3,4756694.84,False,0
0.4,4,False,0,-0.58,5746172.55,False,1
0.1,3,True,0,0.33,4405266.5,False,1
0.5,4,True,0,0.22,5625446.5200000005,False,1
-0.2,1,False,1,0.36,3605932.0799999996,True,1
0.3,1,True,1,-0.57,4988916.5600000005,True,1
0.0,0,False,0,-0.59,6576043.109999999,False,0
0.0,2,True,0,-0.15,3384840.9000000004,False,1
-0.2,4,False,1,0.06,2765346.56,True,1
0.3,4,False,0,-0.05,2600567.6799999997,False,1
0.1,1,False,0,-0.39,5301819.180000001,False,0
0.9,1,False,0,-0.38,4630900.649999999,False,0
0.5,1,False,1,-0.08,2122472.52,True,1
0.0,1,False,0,-0.02,3420705.61,False,0
0.6,4,True,0,0.22,7972133.4,False,1
-0.2,2,False,1,0.24,7086935.739999999,True,1
-0.1,1,False,1,-0.11,2638172.8,True,1
-0.2,2,False,1,-0.62,5067588.609999999,True,1
0.6,0,True,0,-0.09,3417870.4,False,1
-0.3,1,True,0,0.4,3426297.1799999997,False,1
0.0,5,False,0,-0.27,5027478.55,False,1
0.2,0,False,0,0.2,3078523.3600000003,False,0
0.3,5,True,0,-0.23,3916192.8400000003,False,1
-0.1,2,False,0,0.39,3298849.0500000003,False,1
-0.3,2,True,1,0.35,4023189.69,True,1
0.2,5,False,0,-0.03,2804444.8000000003,False,1
-0.3,2,True,0,-0.49,5790750.569999999,False,1
-0.3,0,True,0,-0.37,4921872.51,False,1
-0.1,0,True,0,0.45,2824502.88,False,1
0.0,1,False,0,-0.12,3435743.04,False,0
-0.2,5,True,1,-0.15,3566982.58,True,1
-0.1,2,True,0,-0.17,4487838.2,False,1
0.0,1,False,0,-0.33,9045854.9,False,0
-0.2,3,False,1,-0.43,4053371.92,True,1
0.3,2,False,0,-0.14,2442406.32,False,1
0.5,1,False,0,-0.31,4805997.75,False,1
0.3,2,False,1,-0.11,3665642.4,True,1
0.4,3,False,1,0.35,3058938.0,True,1
-0.1,0,True,0,0.03,6203957.3,False,1
0.8,2,False,0,0.27,4947634.86,False,0
0.1,1,False,1,-0.6,7286428.7,True,1
0.5,3,True,0,0.42,6074838.0,False,1
0.0,3,True,0,0.38,3181817.28,False,1
0.4,3,True,1,0.33,4400020.68,True,1
0.2,3,False,0,-0.03,2881032.44,False,1
0.0,4,False,1,0.15,3933483.8400000003,True,1
0.6,5,False,0,-0.38,4390529.350000001,False,1
0.1,5,False,0,-0.11,2422268.13,False,1
-0.1,3,False,0,0.06,7571021.840000001,False,1
0.0,4,False,0,-0.47,4189392.4499999997,False,1
0.5,2,False,1,0.13,4163888.52,True,1
-0.1,3,False,0,0.21,7634075.13,False,1
0.4,0,False,0,-0.0,4878828.899999999,False,0
0.8,1,False,0,-0.09,7701895.99,False,0
0.5,3,False,0,-0.62,6352282.56,False,0
0.4,1,False,0,-0.14,3071930.58,False,0
0.2,5,True,0,-0.3,3837918.11,False,1
0.3,4,True,0,-0.02,5444392.5600000005,False,1
-0.1,5,False,1,0.57,3078214.4699999997,True,1
0.5,5,True,0,-0.43,5695939.49,False,1
-0.1,3,False,1,-0.41,5068461.75,True,1
-0.1,4,False,0,-0.6,5847190.64,False,1
0.5,5,False,0,-0.27,3378662.8800000004,False,1
-0.1,2,True,0,0.26,5291163.680000001,False,1
-0.1,0,True,1,0.02,2403701.58,True,1
-0.3,3,False,1,0.05,4741628.22,True,1
-0.2,5,False,0,-0.1,3307854.3899999997,False,1
0.4,1,False,1,-0.59,7446046.86,True,1
0.1,4,False,0,0.4,5661758.41,False,1
0.4,0,False,0,0.18,5009028.010000001,False,0
0.9,0,False,0,-0.12,3459531.8,False,0
0.6,4,True,0,-0.27,3811776.2399999998,False,1
0.4,3,False,0,-0.04,3424050.6300000004,False,1
-0.2,3,False,1,-0.63,6655604.34,True,1
0.6,4,False,0,0.21,5168061.760000001,False,1
0.7,2,False,0,0.15,3426863.11,False,0
0.1,5,False,0,0.47,3850833.1599999997,False,1
0.2,1,False,0,0.07,6995475.03,False,0
0.4,0,False,0,0.32,3868223.15,False,0
0.8,2,False,0,-0.31,4211132.640000001,False,0
0.9,0,False,0,0.02,4388115.72,False,0
0.2,2,False,0,-0.04,7173542.86,False,1
0.3,2,False,1,0.42,4251371.1,True,1
0.8,1,False,0,0.21,3675980.3000000003,False,0
-0.2,2,False,1,0.1,5184193.14,True,1
0.3,2,True,1,0.15,8125901.0,True,1
-0.1,3,False,0,-0.49,6249121.2,False,1
0.3,4,False,0,0.04,6446317.279999999,False,1
0.5,5,False,0,-0.61,7014238.2,False,1
0.0,4,False,1,0.39,5140098.180000001,True,1
0.1,4,False,1,-0.46,6170826.48,True,1
0.6,3,False,1,-0.18,5767377.0,True,1
0.3,1,True,0,-0.14,2503091.16,False,1
0.4,0,True,1,0.6,3167262.6599999997,True,1
0.5,5,True,0,-0.26,4211163.54,False,1
-0.2,2,True,0,-0.05,2536934.5100000002,False,1
-0.3,0,True,0,0.2,4956761.42,False,1
0.0,0,True,1,-0.18,3076185.84,True,1
0.0,4,False,0,0.54,3939852.8899999997,False,1
0.2,5,False,1,0.08,6021383.100000001,True,1
0.1,1,True,0,-0.27,4931485.24,False,1
-0.1,4,True,0,-0.02,6220900.68,False,1
0.5,5,False,0,-0.27,4230389.45,False,1
0.5,0,True,0,0.39,3583104.26,False,1
0.5,5,False,1,0.06,6596810.4799999995,True,1
0.1,1,False,1,0.37,4146868.0,True,1
0.5,3,False,0,-0.07,5290692.59,False,1
0.2,1,True,0,0.06,5814390.78,False,1
-0.1,0,False,1,-0.04,5745964.49,True,1
0.2,5,False,0,-0.05,2888568.9000000004,False,1
-0.3,2,False,1,-0.14,2809198.79,True,1
0.2,4,False,0,-0.1,3502742.8000000003,False,1
0.2,0,False,0,0.5,2416570.24,False,0
0.3,0,False,1,0.04,7982872.26,True,1
