Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Service_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,timestamp,vehicle_id,Tire Pressure (PSI),mileage_per_year,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Air temperature [C],Process temperature [C],Failure
3,54714,0,0,6,0,1,2500,136833,2023-06-25,7,14.07743820111664,2,2,1,1,2041-05-20,4023,40.83326972477333,7816.285714285715,1,1.364,5.0,205,0,28.950000000000045,37.85000000000002,0
1,69835,1,1,3,1,1,1000,104990,2023-12-01,6,12.559259206494428,2,0,2,1,2041-05-23,4024,33.09065267774874,17458.75,2,1.351,6.029999999999999,207,1,28.950000000000045,37.85000000000002,1
3,57227,2,0,10,1,1,2000,144622,2023-04-11,5,15.138900688866231,0,1,0,0,2041-05-25,4025,36.910036009864456,5202.454545454545,0,1.729,2.6100000000000003,210,0,28.950000000000045,37.85000000000002,0
0,65913,0,1,3,1,0,800,103020,2023-09-13,6,18.061479535805045,1,0,1,0,2041-05-26,4026,71.24263088011271,16478.25,2,1.574,3.41,215,0,28.950000000000045,37.85000000000002,0
0,78187,0,5,2,1,0,800,100559,2023-08-03,5,13.442174715358798,0,1,2,1,2041-05-27,4027,73.40947695391446,26062.33333333333,1,1.566,3.78,218,0,28.850000000000023,37.85000000000002,0
1,30791,0,0,10,1,1,2000,115653,2023-10-29,1,13.038670106676292,1,2,0,1,2041-05-29,4028,33.09065267774874,2799.181818181818,1,1.455,4.32,220,0,28.850000000000023,37.75,0
3,31109,2,1,6,0,1,2500,63604,2023-10-14,5,14.15904982378948,1,2,2,1,2041-05-31,4029,41.08890145142036,4444.142857142857,0,1.679,2.9,222,0,28.850000000000023,37.75,0
2,37590,1,4,7,1,0,1000,60116,2023-04-27,7,16.85725416574466,2,0,0,1,2041-06-01,4030,80.81437074994507,4698.75,1,2.143,1.73,227,0,28.850000000000023,37.650000000000034,0
2,64493,2,3,2,1,1,1500,113794,2024-01-21,1,12.627668370296464,0,1,2,1,2041-06-03,4031,92.13652346891412,21497.666666666668,1,1.447,4.2700000000000005,229,0,28.850000000000023,37.650000000000034,0
2,71699,1,2,4,1,1,800,104268,2023-05-29,8,16.120983822461156,0,0,0,1,2041-06-04,4032,87.52695748463539,14339.8,1,1.383,5.029999999999999,231,1,28.850000000000023,37.650000000000034,1
3,79197,1,5,8,1,1,800,89685,2023-07-22,8,16.434657849769724,2,0,0,1,2041-06-05,4033,44.3227872002566,8799.666666666666,1,1.772,2.71,233,0,28.950000000000045,37.650000000000034,0
3,74502,1,5,9,1,0,1500,124303,2023-12-08,2,19.089348006509987,2,1,0,1,2041-06-07,4034,42.01733209913864,7450.2,1,1.615,2.9,235,1,28.850000000000023,37.650000000000034,1
0,57086,2,2,4,1,0,2000,48770,2023-10-13,3,17.25610446133596,2,2,2,1,2041-06-08,4035,73.11622762368987,11417.2,1,1.454,3.66,0,0,28.850000000000023,37.650000000000034,0
0,47710,2,5,8,1,0,2500,89440,2023-11-09,1,10.521906814475695,0,1,2,1,2041-06-10,4036,95.26752260772372,5301.111111111111,1,1.445,4.91,2,0,28.850000000000023,37.650000000000034,0
1,71398,2,5,6,1,1,1500,64682,2023-11-06,4,19.989897766643264,2,1,1,1,2041-06-11,4037,33.09065267774874,10199.714285714286,2,1.609,3.5200000000000005,4,0,28.850000000000023,37.650000000000034,0
1,75690,1,5,2,1,1,2000,13225,2023-07-26,10,15.786992049405551,1,2,2,1,2041-06-13,4038,33.09065267774874,25230.0,1,1.546,3.44,7,0,28.850000000000023,37.75,0
1,78582,0,1,9,0,0,2500,90806,2024-02-13,8,17.25085412870106,1,0,0,0,2041-06-14,4039,33.09065267774874,7858.2,1,1.567,3.9299999999999997,9,0,28.75,37.650000000000034,0
2,79460,2,2,2,1,0,800,17914,2023-05-19,10,13.894440862205558,2,1,2,1,2041-06-15,4040,85.36306748156585,26486.666666666668,1,1.767,2.7399999999999998,11,0,28.850000000000023,37.650000000000034,0
3,40074,0,4,2,1,0,1000,114279,2023-12-21,6,16.932498064338425,2,2,2,1,2041-06-16,4041,38.93985692293443,13358.0,1,1.539,3.4200000000000004,13,0,28.850000000000023,37.75,0
0,50003,2,1,2,1,0,1000,119725,2023-06-11,9,11.825037771947578,1,2,1,1,2041-06-17,4042,99.99347967558612,16667.666666666668,1,1.564,3.9,15,0,28.850000000000023,37.75,0
2,61670,1,0,2,1,1,1000,119666,2023-05-12,3,14.997715042697738,0,2,2,1,2041-06-18,4043,83.64414567537219,20556.666666666668,2,1.445,4.63,17,0,28.850000000000023,37.650000000000034,0
2,38278,0,0,3,1,0,1500,97203,2023-04-13,3,12.938378631858928,2,1,0,0,2041-06-20,4044,106.47446935007451,9569.5,2,1.419,4.7700000000000005,20,1,28.75,37.75,0
2,31560,1,4,9,1,1,2500,109112,2023-04-30,8,13.539394938598605,1,0,1,1,2041-06-22,4045,84.7217222025369,3156.0,2,1.881,2.09,23,0,28.650000000000034,37.75,0
1,68202,2,3,8,1,0,1000,110627,2023-10-15,7,18.731212101513343,0,0,0,1,2041-06-27,4046,33.09065267774874,7578.0,2,1.421,4.62,26,0,28.75,37.75,0
3,77986,1,1,5,1,0,1000,132089,2023-08-17,2,12.514362057804409,1,2,2,1,2041-06-28,4047,42.21114863601336,12997.666666666666,1,1.455,4.6,29,0,28.75,37.85000000000002,0
3,47939,2,4,9,1,0,1500,135996,2023-08-03,1,13.181516479296697,1,2,0,1,2041-06-29,4048,36.29318073887626,4793.9,1,2.691,1.21,31,1,28.75,37.85000000000002,1
3,53401,1,1,3,1,1,2500,134976,2024-01-11,10,12.460108812917454,0,1,1,1,2041-06-30,4049,43.67495741693571,13350.25,1,1.505,4.12,33,0,28.650000000000034,37.650000000000034,0
2,65005,0,2,10,1,1,1000,133016,2023-07-02,5,15.738581000121822,0,0,2,1,2041-07-01,4050,103.00021939430292,5909.545454545455,1,1.456,4.66,35,0,28.650000000000034,37.650000000000034,0
3,64262,0,1,6,1,1,2500,130567,2023-07-25,7,18.56288541021943,2,1,1,0,2041-07-02,4051,36.09856903978079,9180.285714285714,1,1.383,4.64,37,0,28.650000000000034,37.650000000000034,0
3,65065,2,4,9,0,0,2500,9748,2024-01-12,7,15.969519218012003,0,1,0,1,2041-07-03,4052,41.189455197185104,6506.5,2,1.563,3.9200000000000004,39,0,28.75,37.650000000000034,0
1,38801,2,1,8,1,0,2500,128766,2023-06-22,7,17.73465938758414,0,1,2,1,2041-07-04,4053,33.09065267774874,4311.222222222223,2,2.305,1.61,42,0,28.75,37.75,0
3,51524,2,0,8,1,0,2500,87708,2023-07-15,6,10.917624047390026,0,2,0,1,2041-07-05,4054,40.51583450758516,5724.888888888889,2,1.456,4.36,45,0,28.75,37.75,0
2,38726,0,2,4,1,0,2500,113454,2023-08-31,6,14.293633665992855,0,2,1,1,2041-07-06,4055,109.60843994925276,7745.2,1,1.865,2.27,48,0,28.850000000000023,37.85000000000002,0
0,50088,2,1,8,1,0,1000,53069,2023-04-04,7,19.326395729010905,2,0,1,0,2041-07-07,4056,76.42235546438374,5565.333333333333,1,1.597,3.69,50,0,28.75,37.75,0
2,47089,0,0,6,1,1,2000,124515,2023-10-23,6,15.329164028127892,1,1,0,0,2041-07-11,4057,80.79615712944306,6727.0,1,1.495,3.8600000000000003,52,0,28.850000000000023,37.75,0
2,42822,0,0,3,1,1,1500,53433,2023-04-14,6,17.22813123609899,2,0,2,1,2041-07-13,4058,102.86976982235296,10705.5,2,1.456,4.720000000000001,54,0,28.850000000000023,37.75,0
3,51387,0,2,4,1,1,800,83323,2024-02-05,6,18.69227781448065,2,1,0,0,2041-07-14,4059,39.87997938354013,10277.4,1,1.465,4.43,57,0,28.75,37.650000000000034,0
0,75684,1,0,1,1,0,1500,40755,2023-11-14,3,12.093462812102658,2,0,0,0,2041-07-15,4060,87.28078619095726,37842.0,2,1.352,5.55,59,0,28.850000000000023,37.75,0
3,33209,2,5,10,1,1,1000,96617,2023-06-27,6,10.865768356689989,2,0,1,1,2041-07-16,4061,42.59698149682579,3019.0,1,1.906,2.17,62,0,28.75,37.650000000000034,0
3,50991,0,1,2,1,1,1000,57349,2024-02-26,7,10.342520945621928,2,2,0,1,2041-07-18,4062,43.7134331284415,16997.0,1,1.446,4.4,64,0,28.850000000000023,37.75,0
0,45106,1,1,9,1,0,800,51423,2023-07-30,10,15.68579294139228,1,2,0,1,2041-07-19,4063,66.55008333372841,4510.6,1,1.948,1.97,66,0,28.850000000000023,37.650000000000034,0
3,31374,2,4,5,1,0,2500,70131,2023-10-22,3,11.484562014819206,2,1,1,1,2041-07-20,4064,44.16567856571181,5229.0,1,1.48,4.71,68,0,28.75,37.55000000000001,0
1,44094,1,4,4,1,1,2000,17125,2023-09-23,3,11.19447777580618,1,0,2,1,2041-07-21,4065,33.09065267774874,8818.8,2,1.511,3.7600000000000002,70,0,28.75,37.55000000000001,0
2,46544,2,1,9,1,1,2000,20435,2023-05-01,1,12.350518814103578,2,0,2,1,2041-07-23,4066,101.9300665060663,4654.4,2,1.472,4.7,73,0,28.75,37.55000000000001,0
3,36318,2,5,9,1,0,1000,16713,2023-04-24,4,15.878976481408712,0,1,0,1,2041-07-24,4067,37.38282309881039,3631.8,1,1.429,5.1,76,0,28.75,37.55000000000001,0
1,46596,1,5,7,0,1,2500,39886,2023-06-04,6,15.593960695058522,1,1,2,1,2041-07-26,4068,33.09065267774874,5824.5,1,1.405,4.88,78,0,28.75,37.55000000000001,0
2,48036,1,5,6,1,0,800,71747,2023-07-11,2,10.621486507785267,0,2,2,1,2041-07-27,4069,107.9737070501158,6862.285714285715,2,1.405,4.79,80,0,28.75,37.55000000000001,0
1,69418,0,2,9,1,1,1000,115108,2023-06-06,7,16.993659453476855,0,1,2,1,2041-07-28,4070,33.09065267774874,6941.8,1,1.348,5.8100000000000005,83,0,28.850000000000023,37.55000000000001,0
2,56976,0,3,1,1,0,1500,9244,2023-07-07,8,19.58939192348424,1,0,0,1,2041-07-29,4071,100.159460424557,28488.0,1,1.331,6.859999999999999,85,1,28.75,37.450000000000045,1
2,49121,2,4,1,0,1,2500,103588,2023-12-30,4,17.028943283410385,2,0,2,1,2041-07-30,4072,101.46868032830004,24560.5,1,1.61,3.34,87,0,28.75,37.450000000000045,0
1,42452,2,0,1,1,1,2000,32383,2023-10-18,9,10.007455692971526,1,0,1,0,2041-08-01,4073,33.09065267774874,21226.0,2,1.412,4.65,89,0,28.75,37.450000000000045,0
0,38897,2,5,7,1,0,1500,78314,2024-02-19,4,10.5018244126073,0,2,2,1,2041-08-02,4074,71.71485974150708,4862.125,1,1.453,4.2700000000000005,92,0,28.850000000000023,37.55000000000001,0
2,54300,1,1,7,0,0,2500,5464,2024-02-03,7,18.851549426493413,1,0,0,0,2041-08-03,4075,119.00915843676631,6787.5,1,1.583,3.8899999999999997,94,0,28.850000000000023,37.450000000000045,0
0,63434,0,0,3,1,1,2500,66594,2023-04-21,10,11.442212627940762,2,2,0,1,2041-08-04,4076,88.38446036042093,15858.5,2,1.539,3.7399999999999998,96,0,28.850000000000023,37.450000000000045,0
0,40122,2,5,5,0,0,2500,17526,2024-01-15,10,11.404252213369192,1,1,2,1,2041-08-05,4077,89.24268319159914,6687.0,1,1.635,3.9799999999999995,99,0,28.850000000000023,37.35000000000002,0
2,59233,2,2,3,1,1,1500,43950,2023-05-04,3,15.999205255293766,2,0,2,1,2041-08-07,4078,90.332437472729,14808.25,0,1.294,6.24,101,1,28.950000000000045,37.55000000000001,1
2,71091,1,2,8,1,0,800,12162,2023-08-18,5,18.769001762475625,1,2,0,1,2041-08-08,4079,81.02595656836043,7899.0,1,1.978,2.2,106,0,28.850000000000023,37.35000000000002,0
2,60504,1,2,8,1,1,800,145229,2023-06-15,8,17.617525575248177,0,0,2,1,2041-08-09,4080,91.42812820702864,6722.666666666667,1,1.357,5.8,108,1,28.850000000000023,37.25,1
3,34211,2,0,9,1,1,1500,128482,2023-12-07,5,19.610688570337167,1,0,0,0,2041-08-10,4081,35.63406998701999,3421.1,1,1.336,5.82,110,1,28.850000000000023,37.25,1
3,55657,2,0,10,1,0,800,26248,2023-05-27,10,15.0391881226939,1,2,1,1,2041-08-11,4082,36.344410370105074,5059.727272727273,1,1.568,3.9200000000000004,112,0,28.850000000000023,37.25,0
2,67776,2,0,6,1,0,2000,30249,2023-11-25,7,11.550004468587304,1,1,1,0,2041-08-12,4083,102.407949766078,9682.285714285714,2,1.567,3.6399999999999997,114,0,28.850000000000023,37.25,0
2,68645,2,3,6,1,0,800,77785,2024-02-10,7,17.1551625399417,0,0,2,1,2041-08-13,4084,94.9890896441656,9806.42857142857,1,1.611,3.56,117,0,28.850000000000023,37.25,0
0,77416,1,1,10,1,1,1500,59031,2024-01-30,5,14.79232662520451,1,0,1,0,2041-08-14,4085,88.91507542545138,7037.818181818182,0,1.841,2.3600000000000003,119,0,28.850000000000023,37.35000000000002,0
2,46325,1,4,7,0,1,2500,143408,2023-11-18,3,17.92499869436252,1,1,1,1,2041-08-16,4086,106.89416004711336,5790.625,1,1.567,3.6100000000000003,124,0,28.850000000000023,37.35000000000002,0
2,55057,0,0,6,1,0,1000,118435,2023-12-31,2,18.854126813361155,1,2,1,1,2041-08-17,4087,105.30955344997348,7865.285714285715,1,1.376,5.49,126,1,28.75,37.25,1
1,66934,2,3,4,0,0,2500,49385,2023-09-16,5,17.154522153138846,1,2,2,1,2041-08-18,4088,33.09065267774874,13386.8,1,1.477,4.24,128,0,28.75,37.35000000000002,0
0,72630,1,5,10,1,1,1500,110503,2023-10-18,3,12.08500855667561,2,2,2,1,2041-08-20,4089,90.34079867735592,6602.727272727273,2,1.59,4.029999999999999,130,0,28.75,37.35000000000002,0
0,30466,2,3,1,1,1,2000,16807,2023-05-11,9,16.180455920199552,2,2,2,1,2041-08-21,4090,77.54510098468188,15233.0,1,2.197,1.58,133,0,28.850000000000023,37.35000000000002,0
2,38888,0,4,5,1,0,1000,55771,2023-08-31,1,14.499063048974929,2,1,2,1,2041-08-22,4091,97.38472278284183,6481.333333333333,2,1.595,3.29,135,0,28.850000000000023,37.25,0
2,68150,0,5,2,0,0,2500,91784,2023-04-22,7,12.88535649706559,0,1,0,1,2041-08-24,4092,116.92878005509876,22716.666666666668,0,1.812,2.44,138,0,28.850000000000023,37.35000000000002,0
0,53396,0,0,6,1,0,1500,107252,2023-09-04,7,10.583897257479853,0,0,0,0,2041-08-25,4093,66.5739067612362,7628.0,2,1.573,3.21,143,0,28.850000000000023,37.35000000000002,0
0,69663,0,5,8,1,0,1000,82294,2023-11-25,5,14.767975734282494,2,1,1,1,2041-08-26,4094,82.24584696162144,7740.333333333333,1,1.651,3.09,146,0,28.850000000000023,37.35000000000002,0
2,44103,1,2,3,1,0,1500,37037,2023-09-06,1,11.989522949672883,0,2,2,1,2041-08-27,4095,114.932882224806,11025.75,0,1.459,4.32,148,0,28.850000000000023,37.35000000000002,0
3,50316,2,5,2,1,0,2500,122854,2023-10-18,9,19.15998035879094,2,2,2,1,2041-08-28,4096,44.99777905640156,16772.0,1,1.37,5.17,153,1,28.75,37.25,1
2,66941,1,2,2,1,1,1500,94504,2023-11-21,9,13.441770039747404,1,1,0,0,2041-08-30,4097,84.203374311511,22313.666666666668,1,1.518,3.41,155,0,28.75,37.25,0
0,61878,0,5,5,1,0,1000,16156,2023-10-31,4,18.89989160061555,1,0,0,1,2041-08-31,4098,77.72940401206777,10313.0,1,1.648,2.96,157,0,28.850000000000023,37.150000000000034,0
1,69548,0,4,5,1,0,1500,12151,2023-04-29,1,17.97277063526147,2,2,0,1,2041-09-01,4099,33.09065267774874,11591.333333333334,1,1.464,4.720000000000001,159,0,28.850000000000023,37.25,0
3,49918,2,0,4,1,1,1500,54588,2024-01-02,9,15.067192023418812,2,1,2,1,2041-09-03,4100,36.13680402525257,9983.6,1,1.895,2.32,161,0,28.850000000000023,37.25,0
2,55829,1,2,1,0,0,2500,60932,2023-09-23,7,16.712472538415433,2,1,2,1,2041-09-04,4101,110.6799201129697,27914.5,1,1.884,2.34,163,0,28.75,37.25,0
0,51864,0,0,1,0,0,2500,76989,2024-02-08,10,15.34548964447181,1,1,2,1,2041-09-05,4102,81.93870076515815,25932.0,1,1.45,4.66,165,0,28.850000000000023,37.25,0
3,33887,0,1,3,1,1,1500,129149,2023-07-06,9,16.037228191495686,1,2,1,1,2041-09-06,4103,37.86078612278382,8471.75,1,1.448,4.34,167,0,28.850000000000023,37.25,0
2,32698,0,3,9,1,1,800,141327,2024-01-13,6,19.88348544425152,1,1,0,1,2041-09-08,4104,86.3316802127518,3269.8,1,1.389,4.96,169,0,28.950000000000045,37.35000000000002,0
2,60340,2,1,7,1,1,2000,87347,2024-01-16,10,17.00975034797021,0,1,0,1,2041-09-09,4105,95.69655107122423,7542.5,1,1.583,3.5200000000000005,171,0,28.850000000000023,37.450000000000045,0
2,55192,1,5,3,1,0,800,8497,2023-09-01,8,11.774232187957546,0,0,1,1,2041-09-11,4106,116.96361419927412,13798.0,1,1.425,5.11,173,0,28.75,37.35000000000002,0
1,38520,2,1,8,1,0,2000,4091,2023-09-24,4,19.41088475669032,2,0,1,0,2041-09-16,4107,33.09065267774874,4280.0,1,1.809,2.71,175,0,28.850000000000023,37.35000000000002,0
1,32229,0,3,4,1,1,2000,70757,2023-11-15,1,14.333449131437169,1,1,0,1,2041-09-17,4108,33.09065267774874,6445.8,1,1.892,2.18,177,0,28.75,37.35000000000002,0
2,48004,0,5,6,1,0,2000,80087,2023-07-13,4,15.985329515998794,1,2,2,1,2041-09-18,4109,94.20418040047504,6857.714285714285,2,1.475,4.779999999999999,179,0,28.75,37.450000000000045,0
2,56573,1,5,7,1,1,800,89765,2023-04-12,10,15.558113242012176,2,2,0,1,2041-09-19,4110,111.49902784107732,7071.625,1,1.361,4.67,182,0,28.850000000000023,37.450000000000045,0
3,32786,2,0,2,1,0,1500,31195,2023-10-28,5,17.426367460756165,0,2,0,1,2041-09-20,4111,39.44197015763172,10928.666666666666,2,1.563,4.1,184,0,28.850000000000023,37.450000000000045,0
0,41779,0,2,8,1,0,2500,69353,2023-05-11,9,15.48807022819195,1,0,2,1,2041-09-21,4112,72.16489429220884,4642.111111111111,0,1.472,3.97,187,0,28.75,37.35000000000002,0
0,48318,0,5,8,1,1,1000,21164,2023-04-20,2,10.437435531962407,1,1,0,1,2041-09-22,4113,89.42689751581628,5368.666666666667,1,1.325,5.529999999999999,192,0,28.850000000000023,37.450000000000045,0
2,65491,1,5,2,1,0,800,100336,2023-05-11,2,19.185298359172634,2,0,2,1,2041-09-23,4114,103.71850703852752,21830.33333333333,1,1.358,5.3100000000000005,194,0,28.850000000000023,37.450000000000045,0
2,50753,2,0,4,0,0,2500,25228,2024-02-16,10,16.270027037293744,2,2,2,1,2041-09-24,4115,81.94183951071888,10150.6,0,1.346,5.470000000000001,196,0,28.850000000000023,37.450000000000045,0
2,30001,0,4,1,1,0,1000,131122,2023-06-21,2,12.971068373635667,1,0,1,1,2041-09-25,4116,82.57388660303351,15000.5,2,1.381,5.84,201,0,28.850000000000023,37.35000000000002,0
2,39336,2,4,10,1,0,1500,56019,2023-11-02,2,11.564193748570354,2,0,1,1,2041-09-27,4117,96.54176150871456,3576.0,1,1.34,5.57,204,1,28.75,37.35000000000002,1
3,49055,2,3,2,1,0,2000,61080,2023-07-24,6,15.438881303764743,1,2,2,1,2041-10-03,4118,39.65363247742379,16351.666666666666,1,1.366,4.7700000000000005,206,0,28.850000000000023,37.450000000000045,0
2,33580,2,0,3,1,0,800,54654,2023-11-23,9,13.73330964518582,1,2,0,1,2041-10-04,4119,107.29045605597662,8395.0,1,1.325,4.51,208,1,28.950000000000045,37.55000000000001,1
0,36650,1,5,7,1,0,800,106013,2023-05-14,3,16.604058207669993,0,2,2,1,2041-10-05,4120,88.6093696193831,4581.25,2,1.376,4.63,210,1,28.950000000000045,37.55000000000001,1
3,63336,0,5,4,1,1,1500,85020,2023-12-18,3,17.442326059232613,1,0,1,1,2041-10-06,4121,37.357989593257,12667.2,2,1.364,4.779999999999999,213,1,28.950000000000045,37.55000000000001,1
0,70977,2,1,2,0,0,2500,11103,2023-05-20,1,19.644033160464623,1,2,1,1,2041-10-09,4122,71.89113649615301,23659.0,1,1.462,4.36,0,0,29.05000000000001,37.450000000000045,0
0,47605,0,2,8,1,0,800,10643,2023-04-23,3,17.830333074295794,0,0,1,0,2041-10-11,4123,92.35723645609416,5289.444444444444,2,1.517,3.8899999999999997,2,0,28.950000000000045,37.450000000000045,0
1,75467,1,2,1,1,0,800,31726,2023-12-10,1,15.18033015523212,2,0,2,1,2041-10-12,4124,33.09065267774874,37733.5,1,1.385,5.36,5,0,28.950000000000045,37.450000000000045,0
1,39958,0,0,6,0,1,2500,2202,2023-08-05,10,18.42800062538685,0,1,2,1,2041-10-13,4125,33.09065267774874,5708.285714285715,1,1.439,4.0,7,0,28.950000000000045,37.450000000000045,0
3,32811,2,5,2,1,0,800,92111,2023-11-23,2,14.743786576327071,1,1,1,1,2041-10-15,4126,44.50082241863188,10937.0,2,1.623,3.4299999999999997,9,0,28.850000000000023,37.450000000000045,0
3,38304,2,5,4,1,1,800,105304,2023-06-04,7,19.191554159575965,0,0,1,1,2041-10-16,4127,36.67357205043473,7660.8,0,1.438,4.32,12,0,28.850000000000023,37.450000000000045,0
1,73550,2,2,7,1,0,1000,43951,2023-07-13,5,16.608437112302042,2,0,1,1,2041-10-18,4128,33.09065267774874,9193.75,1,1.708,2.48,17,0,28.75,37.25,0
3,51040,1,3,4,1,0,1500,148968,2023-11-13,2,11.546887646772117,1,0,2,1,2041-10-19,4129,37.08975371737292,10208.0,2,1.666,3.2700000000000005,19,0,28.650000000000034,37.150000000000034,0
2,56424,1,3,2,1,0,1000,123413,2024-02-03,3,17.10847164757179,0,0,0,0,2041-10-20,4130,95.22540166144388,18808.0,1,1.286,6.279999999999999,22,1,28.75,37.25,1
1,68919,0,3,4,1,0,1000,25029,2023-05-07,9,15.457714720325944,2,1,2,1,2041-10-21,4131,33.09065267774874,13783.8,1,1.485,4.63,24,0,28.75,37.150000000000034,0
1,43277,2,1,3,1,0,2000,93596,2023-09-27,5,12.395682098924874,0,1,0,0,2041-10-23,4132,33.09065267774874,10819.25,2,1.409,5.25,26,0,28.650000000000034,37.150000000000034,0
2,76222,2,2,8,1,0,800,123124,2023-08-30,7,12.95284595992297,1,1,0,1,2041-10-24,4133,119.38684209091026,8469.111111111111,1,1.765,2.73,29,0,28.650000000000034,37.150000000000034,0
2,75302,2,5,4,1,0,800,146899,2023-11-22,7,18.8631120145877,0,2,0,1,2041-10-25,4134,80.00632997716548,15060.4,1,1.688,2.88,31,0,28.650000000000034,37.150000000000034,0
1,55569,1,5,5,1,0,1000,89256,2023-10-14,6,14.212797563874297,2,0,1,1,2041-10-26,4135,33.09065267774874,9261.5,2,1.787,2.67,33,0,28.55000000000001,37.150000000000034,0
2,73172,1,4,2,0,1,2500,125539,2023-06-03,4,10.515061839500111,2,0,2,1,2041-10-27,4136,115.00369362800411,24390.666666666668,1,1.487,4.8,36,0,28.55000000000001,36.950000000000045,0
0,62135,1,3,3,1,1,1500,35404,2023-05-30,4,14.160786837256085,1,2,1,1,2041-10-28,4137,86.82318977944189,15533.75,1,1.384,5.05,38,0,28.55000000000001,36.950000000000045,0
0,44780,0,0,8,1,1,1000,110816,2024-02-11,5,12.373558893184114,2,2,2,1,2041-10-29,4138,85.03869219366099,4975.555555555556,1,1.311,5.74,40,1,28.55000000000001,37.05000000000001,1
3,40262,2,5,1,1,1,800,12956,2023-10-25,4,12.39423872280043,0,2,2,1,2041-10-30,4139,36.72894330874604,20131.0,0,1.62,3.08,42,0,28.55000000000001,37.05000000000001,0
3,35925,1,1,10,1,0,2000,9312,2023-04-25,8,15.176834248992794,1,0,0,1,2041-10-31,4140,38.61608978679448,3265.909090909091,1,1.331,6.12,47,1,28.55000000000001,37.05000000000001,1
2,65783,0,1,3,1,0,800,5786,2023-08-27,7,14.475324122289988,0,1,2,1,2041-11-01,4141,106.52080010526656,16445.75,0,1.462,3.8299999999999996,49,0,28.55000000000001,36.950000000000045,0
1,71606,1,3,7,1,1,2000,91402,2023-12-30,4,14.703501257253336,0,0,2,1,2041-11-02,4142,33.09065267774874,8950.75,1,1.424,5.0200000000000005,54,0,28.55000000000001,36.950000000000045,0
1,79770,1,4,3,1,0,2000,143192,2024-01-21,7,18.020406577874034,1,1,2,1,2041-11-05,4143,33.09065267774874,19942.5,1,1.5,3.96,56,0,28.55000000000001,36.950000000000045,0
3,65965,1,0,3,1,1,1500,49407,2023-12-25,7,13.856926815033912,2,0,2,1,2041-11-06,4144,44.2379648998156,16491.25,1,1.738,2.8,58,0,28.650000000000034,36.950000000000045,0
0,74964,0,3,10,1,0,2500,85442,2023-06-19,7,12.480498363367415,2,2,0,1,2041-11-10,4145,75.92267077736872,6814.909090909091,2,1.465,4.65,60,0,28.650000000000034,37.150000000000034,0
1,54662,0,3,6,1,1,800,130759,2023-04-02,2,15.545476479432192,0,1,2,1,2041-11-14,4146,33.09065267774874,7808.857142857143,1,1.482,4.14,63,0,28.650000000000034,37.150000000000034,0
1,30834,1,1,5,1,0,800,67191,2023-08-13,9,12.599688736703154,2,1,2,1,2041-11-15,4147,33.09065267774874,5139.0,1,1.398,4.4,65,0,28.75,37.150000000000034,0
1,55853,2,5,2,1,0,1500,55711,2023-10-26,8,11.750385428853516,2,1,2,1,2041-11-16,4148,33.09065267774874,18617.666666666668,1,1.972,2.13,67,0,28.75,37.150000000000034,0
3,50314,0,2,2,1,0,1500,126746,2023-06-15,7,11.22744573739878,0,0,1,0,2041-11-17,4149,36.84073349560983,16771.333333333332,1,1.603,3.7600000000000002,69,0,28.75,37.25,0
3,49393,2,3,8,1,0,2500,52567,2023-08-02,3,14.042410327449648,2,2,0,1,2041-11-18,4150,40.027317525209874,5488.111111111111,1,1.61,3.4799999999999995,71,0,28.75,37.25,0
1,39936,1,3,9,1,1,800,123231,2023-10-28,2,11.050267316587448,2,2,2,1,2041-11-19,4151,33.09065267774874,3993.6,2,1.373,4.8,73,1,28.75,37.25,1
2,53823,1,3,3,0,1,2500,112861,2023-12-27,10,10.085274607949028,1,0,2,1,2041-11-20,4152,100.58171125912774,13455.75,2,1.425,4.470000000000001,76,0,28.850000000000023,37.35000000000002,0
0,76968,0,1,10,1,0,800,105245,2023-07-21,7,11.28477341086384,1,0,2,1,2041-11-21,4153,62.36538404410218,6997.090909090909,2,1.212,5.5600000000000005,79,1,28.850000000000023,37.25,1
3,45877,0,3,1,1,0,2000,61516,2023-07-18,7,14.91769898992514,1,0,1,1,2041-11-22,4154,37.16455462512776,22938.5,2,1.828,2.63,82,0,28.850000000000023,37.25,0
3,42697,0,2,5,1,1,800,23889,2023-10-10,1,17.157301225042,1,2,2,1,2041-11-23,4155,39.84312273899366,7116.166666666667,1,1.37,4.4399999999999995,85,1,28.850000000000023,37.35000000000002,1
2,61783,1,0,5,0,0,2500,38796,2023-10-25,7,18.82089194227037,0,2,2,1,2041-11-24,4156,106.45657961874134,10297.166666666666,2,1.823,2.5100000000000002,87,0,28.850000000000023,37.35000000000002,0
0,79021,2,0,9,1,1,1500,29748,2023-11-22,10,12.165554796658888,2,1,1,0,2041-11-25,4157,65.63721000210013,7902.1,1,1.263,6.0600000000000005,90,1,28.850000000000023,37.35000000000002,1
1,67314,2,0,8,1,1,2000,89502,2023-07-25,8,12.978040034751404,0,0,0,0,2041-11-26,4158,33.09065267774874,7479.333333333333,1,1.889,2.15,92,0,28.75,37.25,0
